NYAMIYANGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NYANGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NYARUGOOTE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NYEIBINGO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
RUHARO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
RUHUMURO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
RUSHINYA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
RUTOOMA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
RWENJERU PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
RYAMABENGWA WARD PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
RYEISHE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
SWAZI PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
TOWN WARD PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
WARD I PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
WARD II PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
WARD III PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
WARD IV PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BIHANGA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
BIRONGO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
BUFUNDA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
BUGARAMA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
BWAHWA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
BWENDA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
IGORORA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
IRIMYA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
IRWANIRO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
ITABYAMA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KABAARE PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KAGONGO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KAKATSI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KAKINGA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KAMWIRI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KANYANSHEKO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KANYARUGIRI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KANYWAMBONGO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KARANGARA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KAREMBA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KASHANGURA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KASHOZI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KATEMBE PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KATONGORE PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KAYENJE PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KEIHANGARA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KICUZI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KIGARAMA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KIGUNGA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KIHANI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KIJONGO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KINONI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KYARUHANGA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KYEIKUCU PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
KYENGANDO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
MABONA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
MIRAMBI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
MPASHA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
MUSHUNGA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
MUZIZA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
NGANGO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
NSASI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
NYAKABUNGO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
NYAKATOKYE PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
NYAMIRIMA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
NYANTSIMBO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
NYARUKIIKA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RUGAAGA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RUGAZI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RUSHANGO PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RUYONZA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RWAMBU PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RWENGWE PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RWENSHAMBYA PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RWENSHURI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RWOBUZIZI PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
RYABIJU PARISH OFFICE,Parish,"IBANDA, Western, Uganda"
BITOOMA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BUGONGI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BUHUNGA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BURAMBIRA WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BURIGI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BURUMA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BURUNGAMO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BUSHEEKA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
CENTRAL PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
ENDIINZI A PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
ENDIINZI B PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
IBUMBA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
IHUNGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
IRYANGO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
ISHINGISHA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KABAARE  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KABAARE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KABEREBERE EAST PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KABEREBERE SOUTH PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KABEREBERE WEST PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KABESHEKYERE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KABUGU PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAGAAGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAGARA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAGARAMA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAGOGO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAHARO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAHENDA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAJAHO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAKAMBA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAMAYA WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAMUBEIZI  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAMUBEIZI WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KAMURI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KANKINGI  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KANYWAMAIZI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KARAMA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KASAANA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KASHARIRA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KASHENYI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KASHOGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KASHOJWA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KASHUMBA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KATANGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KATANOGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KATANZI WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KATEMBE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KATOJO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIBAALE WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIGARAGARA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIGYENDWA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIHANDA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIHIHI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIIKOKWA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIKAGATE BORDER  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIKAGATE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIKOBA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIMBUGU PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KIRYABURO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KISHANJU PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KISHARIRA WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KISHURO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KISYORO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KITEZO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KITURA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYABAHESI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYABAZIBWE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYABINUNGU PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYABISHAHO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYAMPANGO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYAMUSONI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYARUBAMBURA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYARUGAJU  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYARUGOZA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYEIRUMBA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYERA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
KYEZIMBIRE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
MABONA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
MIGYERA WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
MIRAMBIRO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
MPIKYE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
MUREMA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NGARAMA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NHORORO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NORTHERN PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NSHENGYEZI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NSHENYI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NSHORORO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NTENGA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NTUNDU PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NTUNGU PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYABUBARE  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYABUSHENYI  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYABYONDO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYAKAKONI  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYAKAMURI WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYAKARAMBI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYAKIGYERA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYAMITSINDO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYAMURUNGI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYAMUYANJA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
NYARUBUNGO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
OMUKAKOREIJO  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUBOROGOTA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUHIIRA CENTRAL WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUHIIRA NORTHERN WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUKUNGIRI  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUKUUBA  PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUMURI PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RURONGO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUSHASHA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUSHWA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUTEETE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUTOOMA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUTUNGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RUYANGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWAKAKWENDA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWAKASASIRA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWAMBAGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWAMWIJUKA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWANGABO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWANGUNGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWANJOGYERA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWANTAHA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWEKUBO WARD PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWENFUNGO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWENSHEBASHEBE PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWENTANGO PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
RWENYANGA PARISH OFFICE,Parish,"ISINGIRO, Western, Uganda"
BIGAAGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BIRAMBO PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BUGARAMA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BUHARA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BUKORA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BURAMBA / RWEMIHANGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BURAMBA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BURANGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BUSHURO PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BUTANDA  PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BUTENGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BUTOBERE  PARISH OFFICE,Parish,"KABALE, Western, Uganda"
CENTRAL CENTRAL PARISH OFFICE,Parish,"KABALE, Western, Uganda"
HABUHURIRO  PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KABERE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KAFUNJO PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KAHONDO PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KAHUNGYE  PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KAMUGANGUZI WARD PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KANJOBE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KARUBANDA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KARUJANGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KARWERU PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KASHEREGYENYI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KATENGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KATOOKYE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KAVU PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIBUGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIFURUGUTU  PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIGARAMA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIGATA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIGONGI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIJUGUTA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIKUMBI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KINIOGO WARD PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KINYAMARI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KIRIGIME PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KITOHWA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KITOOMA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KITUMBA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
KYONYO WARD PARISH OFFICE,Parish,"KABALE, Western, Uganda"
LOWER BUGONGI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
MUKARANGYE WARD PARISH OFFICE,Parish,"KABALE, Western, Uganda"
MUSHAMBA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
MUYEBE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
MUYUMBA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
MWANJARI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
MWENDO PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NTARABANA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYABIKONI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYABUSHABI  PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYAKAGYERA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYAKASHARARA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYAMIRYANGO PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYANJA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYASANO PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYINAMURONZI WARD PARISH OFFICE,Parish,"KABALE, Western, Uganda"
NYOMBE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RUBUMBA  PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RURAMBIRA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RUSHAKI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RUTARE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RUTOOMA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RWANYANA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RWEMIHANGA PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RWEMIHANGA/ KAHUNGYE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
RWENE PARISH OFFICE,Parish,"KABALE, Western, Uganda"
UPPER BUGONGI PARISH OFFICE,Parish,"KABALE, Western, Uganda"
BIHOMBORWA WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
BUGONGI PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
BUJENGWE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
BUKORWE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
BUREMA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
BUREMBA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
BUSHURA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
CENTRAL PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
EASTERN PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
EASTERN WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KABUGA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KAMAHE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KAMAKOMA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KANYAMATEMBE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KANYAMBEHO PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KARANGARA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KARUBEIZI PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KASHOJWA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KATOJO PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KATUNGU PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KAYANJA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KAYUNGWE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KIBIMBIRI PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KIGARAMA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KIHANDA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KIHEMBE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KIHIIHI TOWN WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KIRINGA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KISHENYI PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KISHURO PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KITOJO PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KIZIIBA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KYAMUKOMBE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
KYESHERO PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
MAFUUGA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
MASHAKU PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
MISHENYI PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
MPUNGU PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
MUKIGWA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
MUKONO PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
MURAMBA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NGARA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NKUNDA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NORTHERN PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NORTHERN WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NTUNGWA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYAKASHURE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYAKATUNGURU WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYAKINONI PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYAKISHOJWA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYAMIGOYE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYANGA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYARUGUNDA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYARURAMBI PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
NYARUTOJO PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
RUBIMBWA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
RUSHAKA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
RUSOROZA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
RUTENDERE PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
RUTUGUNDA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
RWANGA  WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
SAMARIA PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
SOUTHERN PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
SOUTHERN WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
WESTERN WARD PARISH OFFICE,Parish,"KANUNGU, Western, Uganda"
AKENGYEYA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
BIGUTSYO PARISH OFFICE,Parish,"KAZO, Western, Uganda"
BISHOZI  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
BUGARIHE PARISH OFFICE,Parish,"KAZO, Western, Uganda"
BURUNGA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
BWAGONGA  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
BYESHEMBE PARISH OFFICE,Parish,"KAZO, Western, Uganda"
GABARUNGI PARISH OFFICE,Parish,"KAZO, Western, Uganda"
IBAARE PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KABINGO PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KAGARAMIRA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KAGYERA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KAJUZYA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KAKINDO  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KAKONI PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KANTANGANYA  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KATARAZA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KATONGORE PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KAYANGA  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KAZO CENTRAL PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KEICUMU  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KIGUMA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KIJOOHA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KIJUMA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KIRWANI PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KITAMBA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KITONGORE  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KYABAHURA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KYAMPANGARA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
KYENGANDO  PARISH OFFICE,Parish,"KAZO, Western, Uganda"
MAGONDO PARISH OFFICE,Parish,"KAZO, Western, Uganda"
MBABA PARISH OFFICE,Parish,"KAZO, Western, Uganda"
